POP_YEAR,POP_MM,POP_REGN,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_STU_PER_SCH,POP_ELM_RATIO,POP_MID_RATIO,POP_HIGH_RATIO,POP_60P_RATIO,POP_DENS,GMS_LIC_CNT
2002,1,강원,1551204.037,125983.5614,58865.45998,63496.75957,232399.5379,,0.081216628,0.037948238,0.040933854,0.149818807,93.37557164,8
2002,2,강원,1550008.593,126076.4988,58780.44884,63177.57298,233233.8222,,0.081339226,0.03792266,0.040759499,0.1504726,93.30361123,6
2002,3,강원,1548935.299,126150.3601,58708.46514,62899.7033,233979.0526,,0.081443273,0.037902464,0.040608348,0.15105799,93.23900376,5
2002,4,강원,1547754.166,126220.9728,58634.08381,62603.60701,234794.9213,,0.081551047,0.037883331,0.04044803,0.151700397,93.16790476,3
2002,5,강원,1546618.292,126278.1392,58567.41968,62328.61367,235575.259,,0.081647902,0.037868051,0.040299933,0.152316354,93.09953023,4
2002,6,강원,1545451.954,126325.6704,58504.0285,62056.39041,236372.0879,,0.081740277,0.037855611,0.040154202,0.152946902,93.02932186,2
2002,7,강원,1544330.398,126360.5,58448,61804.5,237134,,0.081822193,0.037846823,0.040020257,0.153551339,92.96180923,0
2002,8,강원,1543178.855,126384.9498,58395.59896,61556.14976,237911.7892,,0.081899094,0.037841109,0.039889187,0.154169939,92.89249148,1
2002,9,강원,1542034.832,126397.6698,58348.78307,61319.9317,238679.9025,,0.081968103,0.037838823,0.039765594,0.154782433,92.82362634,3
2002,10,강원,1540934.871,126398.8109,58308.79519,61102.88505,239414.0252,,0.082027355,0.037839883,0.039653126,0.155369334,92.75741361,4
2002,11,강원,1539805.643,126388.4495,58272.96945,60890.54002,240163.0988,,0.082080781,0.037844367,0.039544302,0.155969748,92.68943909,3
2002,12,강원,1538720,126367.2538,58243.61719,60696.59629,240878.7959,,0.082124918,0.037851992,0.039446161,0.156544918,92.62408825,1
2003,1,강원,1537605.567,126333.813,58218.78867,60508.11257,241608.8214,,0.082162692,0.037863279,0.039352168,0.15713316,92.55653468,4
2003,2,강원,1536498.653,126289.6413,58202.85219,60326.28521,242325.3309,,0.082193135,0.037880184,0.039262179,0.157712687,92.48990374,4
2003,3,강원,1535505.323,126241.2314,58198.4527,60163.88096,242958.1522,,0.082214779,0.037901824,0.039181812,0.158226838,92.43010998,7
2003,4,강원,1534412.719,126178.2095,58204.64743,59986.0989,243642.89,,0.082232249,0.03793285,0.039093849,0.15878576,92.36434045,4
2003,5,강원,1533362.52,126107.7905,58221.71398,59816.07551,244289.645,,0.082242646,0.03796996,0.039009741,0.159316301,92.30112346,2
2003,6,강원,1532284.712,126025.2795,58250.79014,59642.47588,244941.5341,,0.082246647,0.038015644,0.038923886,0.1598538,92.23624455,3
2003,7,강원,1531273.879,125936,58290,59476.5,245556.5,,0.082242636,0.038066345,0.03884119,0.160360928,92.1753972,6
2003,8,강원,1530291.169,125833.9999,58341.95757,59307.0828,246175.5404,,0.082228796,0.038124743,0.038755424,0.160868432,92.11624273,3
2003,9,강원,1529371.297,125722.0956,58405.5434,59139.79111,246777.8873,,0.082205084,0.03818925,0.038669348,0.161359042,92.06087083,1
2003,10,강원,1528540.929,125604.3708,58478.14973,58979.91967,247344.909,,0.082172723,0.038257497,0.038585764,0.161817655,92.01088662,0
2003,11,강원,1527744.707,125472.9773,58564.61698,58816.8104,247914.4072,,0.082129545,0.038334034,0.038499109,0.162274761,91.96295785,3
2003,12,강원,1527034,125336.3921,58659.36662,58660.98648,248449.6399,,0.082078324,0.038413923,0.038414984,0.162700791,91.92017667,1
2004,1,강원,1526361.428,125185.5113,58768.71102,58502.06175,248986.2982,,0.082015641,0.038502487,0.038327791,0.163124076,91.8809202,2
2004,2,강원,1525751.694,125026.575,58885.31249,58347.41779,249515.3041,,0.081944248,0.038594296,0.038241752,0.163535984,91.84421663,3
2004,3,강원,1525238.186,124872.074,58997.4763,58208.34454,250010.4608,,0.08187054,0.038680828,0.038163446,0.163915684,91.81330547,4
2004,4,강원,1524750.074,124700.6979,59120.67332,58065.65948,250540.0657,,0.081784353,0.038774009,0.038082083,0.164315497,91.78392311,10
2004,5,강원,1524337.539,124528.7303,59243.14083,57933.46016,251052.8812,,0.081693672,0.038864844,0.038005664,0.164696384,91.75909012,6
2004,6,강원,1523973.078,124344.7068,59373.04332,57802.93331,251583.0951,,0.081592456,0.038959378,0.037929104,0.165083687,91.73715098,6
2004,7,강원,1523633.793,124160.5,59502,57682.5,252096.5,,0.081489726,0.039052691,0.037858507,0.165457409,91.71672736,11
2004,8,강원,1523247.508,123963.8293,59638.60797,57564.13135,252627.3229,,0.081381278,0.039152277,0.037790399,0.165847849,91.69347457,6
2004,9,강원,1522824.949,123760.7313,59778.62364,57451.94147,253158.4552,,0.081270491,0.039255086,0.037727213,0.16624265,91.66803818,4
2004,10,강원,1522381.482,123558.0652,59917.36726,57349.25362,253672.7489,,0.081161041,0.039357656,0.037670751,0.166628898,91.64134324,8
2004,11,강원,1521887.544,123342.3199,60064.08841,57249.22194,254204.4902,,0.08104562,0.039466838,0.037617249,0.167032375,91.61161008,10
2004,12,강원,1521375,123127.4146,60209.3212,57158.3001,254719.3733,,0.080931667,0.039575595,0.037570159,0.16742708,91.58075698,8
2005,1,강원,1520809.682,122899.0344,60362.73501,57070.42915,255251.7179,,0.080811581,0.039691183,0.037526345,0.167839356,91.54083625,4
2005,2,강원,1520208.089,122670.0316,60513.56947,56989.91433,255781.715,,0.080692921,0.039806109,0.037488233,0.16825441,91.50462505,16
2005,3,강원,1519633.535,122466.7831,60643.33208,56924.35137,256256.5146,,0.080589682,0.03990655,0.037459262,0.168630468,91.47004144,14
2005,4,강원,1518962.903,122245.7358,60779.82911,56859.69105,256777.8595,,0.080479738,0.040014031,0.037433232,0.169048144,91.42967463,43
2005,5,강원,1518279.366,122035.799,60904.75039,56805.04814,257278.0585,,0.080377697,0.040114324,0.037414095,0.169453702,91.38853102,12
2005,6,강원,1517537.354,121822.9769,61026.42399,56756.77975,257790.458,,0.080276757,0.040214117,0.037400582,0.169874209,91.34386772,22
2005,7,강원,1516802.821,121621,61137,56718,258282,,0.080182472,0.040306491,0.037393127,0.170280538,91.29965462,32
2005,8,강원,1516047.4,121416.4032,61243.85016,56686.12356,258785.4541,,0.080087472,0.040397055,0.037390733,0.170697469,91.25418419,37
2005,9,강원,1515295.639,121215.9864,61343.1671,56662.57744,259284.3621,,0.079994942,0.040482639,0.037393744,0.171111402,91.20893407,17
2005,10,강원,1514571.614,121026.0146,61432.10764,56647.72246,259762.8478,,0.079907753,0.040560715,0.037401812,0.171509122,91.1653534,9
2005,11,강원,1513827.055,120833.8231,61516.60114,56640.56828,260252.8104,,0.079820097,0.040636479,0.037415482,0.171917135,91.12053681,7
2005,12,강원,1513110,120651.8113,61591.19641,56641.57646,260722.6393,,0.079737634,0.040705036,0.037433879,0.172309111,91.07737568,10
2006,1,강원,1512372.644,120467.8351,61660.86406,56650.81182,261203.6696,,0.079654863,0.040770946,0.037458236,0.172711184,91.03447211,9
2006,2,강원,1511638.948,120283.4232,61721.86951,56667.2545,261686.3301,,0.07957153,0.040831092,0.037487295,0.173114308,90.99030864,7
2006,3,강원,1510979.401,120113.2002,61768.72294,56687.50213,262128.0752,,0.079493605,0.040879924,0.037517058,0.173482229,90.95060842,6
2006,4,강원,1510252.671,119920.6898,61811.46437,56715.89349,262623.5644,,0.079404388,0.040927896,0.03755391,0.173893792,90.90686427,2
2006,5,강원,1509552.869,119730.338,61843.69004,56749.3466,263109.4879,,0.079315101,0.040968217,0.037593481,0.174296305,90.864741,5
2006,6,강원,1508833.342,119529.4547,61867.54833,56790.09168,263618.2407,,0.079219786,0.041003567,0.037638412,0.174716606,90.82143038,11
2006,7,강원,1508160.358,119331,61881.5,56835.5,264117,,0.079123549,0.041031114,0.037685316,0.175125277,90.78092135,5
2006,8,강원,1507511.664,119121.7437,61886.47515,56888.59879,264639.0164,,0.079018787,0.041052071,0.037736755,0.175546911,90.74187442,5
2006,9,강원,1506910.465,118908.2323,61881.85395,56947.9757,265167.7733,,0.078908625,0.041065382,0.037791214,0.175967836,90.70568637,6
2006,10,강원,1506373.881,118697.557,61868.24482,57011.41484,265685.8914,,0.078796877,0.041070976,0.037846789,0.176374468,90.67338771,3
2006,11,강원,1505866.141,118475.6726,61844.74049,57083.14546,266227.9119,,0.078676098,0.041069215,0.037907184,0.176793876,90.64282518,6
2006,12,강원,1505420,118256.8944,61812.85735,57158.53981,266758.8657,,0.078554088,0.041060207,0.0379685,0.177198965,90.61597058,3
2007,1,강원,1505005.717,118026.6201,61770.49312,57242.64963,267314.1714,,0.078422706,0.041043361,0.038034839,0.177616715,90.59266834,3
2007,2,강원,1504638.929,117784.14,61729.39877,57344.94542,267886.3428,,0.078280668,0.041026055,0.038112097,0.178040284,90.57058982,9
2007,3,강원,1504348.46,117548.9799,61701.10077,57461.44165,268424.84,,0.078139462,0.041015165,0.038196896,0.178432622,90.55310524,13
2007,4,강원,1504072.066,117270.7485,61679.53527,57617.10179,269045.0552,,0.077968836,0.041008364,0.038307408,0.178877769,90.5364679,5
2007,5,강원,1503849.809,116983.6069,61668.43519,57794.4374,269669.2986,,0.077789422,0.041007044,0.03843099,0.179319302,90.52308933,8
2007,6,강원,1503666.873,116668.4124,61667.06054,58005.27086,270339.1864,,0.077589268,0.041011119,0.038575879,0.179786621,90.51207762,11
2007,7,강원,1503541.625,116345.5,61675.5,58236,271011.5,,0.077380964,0.041020148,0.038732549,0.180248751,90.50453845,3
2007,8,강원,1503473.198,115993.3423,61694.3162,58502.00677,271731.0603,,0.077150256,0.04103453,0.03891124,0.180735553,90.50041952,3
2007,9,강원,1503466.767,115622.4,61723.39332,58796.05243,272475.864,,0.076903861,0.041054046,0.039106985,0.181231717,90.50003242,4
2007,10,강원,1503519.573,115245.5382,61761.30223,59107.30951,273220.6769,,0.076650507,0.041077817,0.039312631,0.181720732,90.50321103,2
2007,11,강원,1503635.136,114801.3987,61738.7589,59346.44365,274023.307,,0.076349239,0.041059668,0.039468647,0.182240559,90.51016725,7
2007,12,강원,1503806,114284.7015,61589.9647,59394.92967,274839.608,,0.075996971,0.040956057,0.039496404,0.182762676,90.52045229,4
2008,1,강원,1504043.556,113661,61305,59256,275724,345.190184,0.075570285,0.040760123,0.039397795,0.183321819,90.52895596,2
2008,2,강원,1504343.11,113005,60983,59058,276629,345.190184,0.075119166,0.040537959,0.039258331,0.183886906,90.54698618,3
2008,3,강원,1504679.463,112659,61058,59398,277391,345.190184,0.074872425,0.040578742,0.039475517,0.18435222,90.56723141,3
2008,4,강원,1505099.01,112439,60983,59553,278154,345.190184,0.074705384,0.0405176,0.039567497,0.184807776,90.59248409,5
2008,5,강원,1505564.052,112093,61067,59603,278805,345.190184,0.074452495,0.040560878,0.039588485,0.185183088,90.62047516,7
2008,6,강원,1506105.592,111745,60980,59813,279344,345.190184,0.074194665,0.040488529,0.039713683,0.185474379,90.65307068,3
2008,7,강원,1506635.195,111493,60885,59915,279918,345.190184,0.074001325,0.040411242,0.039767424,0.185790164,90.68494767,3
2008,8,강원,1507131.043,111252,60767,60130,280564,345.190184,0.073817072,0.040319653,0.039896995,0.186157668,90.71479297,0
2008,9,강원,1507574.641,110832,60766,60301,281223,345.190184,0.073516758,0.040307125,0.039998683,0.186540018,90.74149327,1
2008,10,강원,1507954.179,110241,60958,60558,281789,345.190184,0.073106333,0.040424305,0.040159045,0.18686841,90.76433783,5
2008,11,강원,1508294.961,109885,60853,60704,282347,345.190184,0.072853787,0.040345557,0.04024677,0.187196144,90.78484961,4
2008,12,강원,1508575,109357,60806,60902,282916,345.190184,0.072490264,0.040306912,0.040370548,0.187538571,90.80170528,17
2009,1,강원,1508812.966,108763,60668,60875,283460,344.8868217,0.072085144,0.040209092,0.040346286,0.187869541,90.81967206,6
2009,2,강원,1508998.681,108145,60464,60734,284100,344.8868217,0.071666729,0.040068955,0.040247881,0.188270542,90.83085077,7
2009,3,강원,1509121.513,107700,60581,61105,284991,344.8868217,0.071366023,0.040143222,0.040490444,0.188845628,90.83824439,12
2009,4,강원,1509207.784,107328,60584,61279,285371,344.8868217,0.071115456,0.040142915,0.040603422,0.189086621,90.84343724,5
2009,5,강원,1509241.521,106865,60571,61350,285902,344.8868217,0.07080709,0.040133404,0.040649557,0.189434226,90.84546801,2
2009,6,강원,1509224.976,106451,60494,61492,286164,344.8868217,0.070533553,0.040082825,0.040744091,0.189609902,90.84447209,6
2009,7,강원,1509284.824,105960,60527,61497,286909,344.8868217,0.070205437,0.0401031,0.040745788,0.190095995,90.84807453,9
2009,8,강원,1509568.164,105458,60569,61394,287633,344.8868217,0.069859714,0.040123395,0.040669909,0.190539922,90.86512955,2
2009,9,강원,1510076.67,104992,60552,61390,288149,344.8868217,0.069527596,0.040098626,0.040653565,0.190817464,90.89573794,4
2009,10,강원,1510783.16,104482,60562,61402,288731,344.8868217,0.069157509,0.040086494,0.040642497,0.191113462,90.93826356,1
2009,11,강원,1511734.734,104028,60532,61344,289116,344.8868217,0.06881366,0.040041416,0.040578548,0.191247838,90.99554146,3
2009,12,강원,1512870,103551,60500,61358,289564,344.8868217,0.068446727,0.039990217,0.040557351,0.191400451,91.06387629,1
2010,1,강원,1514264.642,103102,60274,61111,290189,333.9026275,0.068087174,0.039804139,0.040356882,0.191636912,90.71213849,1
2010,2,강원,1515884.45,102389,60114,60868,290782,333.9026275,0.067544066,0.039656057,0.040153456,0.191823328,90.80917321,7
2010,3,강원,1517541.037,102064,60055,61191,291455,333.9026275,0.067256171,0.039573889,0.040322468,0.192057409,90.90841119,7
2010,4,강원,1519589.387,101561,60151,61150,291906,333.9026275,0.066834502,0.039583719,0.040241134,0.192095314,91.03111771,3
2010,5,강원,1521786.048,101184,60126,61166,292404,333.9026275,0.066490293,0.039510153,0.040193561,0.192145276,91.16270888,6
2010,6,강원,1524277.466,100771,60085,61128,292749,333.9026275,0.066110667,0.039418676,0.040102935,0.192057553,91.31195744,3
2010,7,강원,1526543.508,100297,60055,61102,293215,333.9026275,0.065702025,0.03934051,0.040026373,0.192077722,91.44770489,6
2010,8,강원,1528325.784,100000,59897,61048,293680,333.9026275,0.065431076,0.039191251,0.039944363,0.192157983,91.55447225,14
2010,9,강원,1529539.481,99568,59840,61056,294207,333.9026275,0.065096718,0.039122887,0.039917897,0.192350053,91.62717885,10
2010,10,강원,1530172.663,99276,59753,61143,298245,333.9026275,0.064878953,0.039049842,0.039958236,0.194909377,91.66510969,3
2010,11,강원,1530267.543,98798,59617,61109,298646,333.9026275,0.064562566,0.038958547,0.03993354,0.195159338,91.6707935,2
2010,12,강원,1529818,98307,59379,61056,299088,333.9026275,0.064260585,0.038814421,0.03991063,0.195505609,91.64386357,6
2011,1,강원,1528790,97613,59114,61008,299826,298.7457386,0.063849842,0.038667181,0.03990607,0.196119807,91.06882851,4
2011,2,강원,1527843,96965,59004,60731,300385,298.7457386,0.063465291,0.038619151,0.039749503,0.196607243,91.01241645,3
2011,3,강원,1529915,96390,58886,61053,300773,298.7457386,0.0630035,0.03848972,0.039906139,0.196594582,91.13584388,6
2011,4,강원,1531721,95944,58763,60995,301154,298.7457386,0.062638039,0.038364036,0.039821221,0.196611524,91.24342589,6
2011,5,강원,1531996,95423,58738,61057,301550,298.7457386,0.062286716,0.038340831,0.039854543,0.196834718,91.25980743,9
2011,6,강원,1532178,95042,58645,60922,301819,298.7457386,0.062030652,0.038275579,0.039761699,0.196986904,91.27064903,6
2011,7,강원,1532825,94582,58598,60822,302254,298.7457386,0.061704369,0.038228761,0.039679676,0.197187546,91.30919031,5
2011,8,강원,1533172,94243,58550,60651,302601,298.7457386,0.061469294,0.038188801,0.039559162,0.197369245,91.32986083,9
2011,9,강원,1533638,93868,58424,60681,302798,298.7457386,0.061206099,0.038095039,0.039566703,0.197437727,91.35762009,4
2011,10,강원,1534555,93436,58261,60862,303253,298.7457386,0.06088801,0.037966055,0.039661009,0.197616247,91.41224506,5
2011,11,강원,1535771,93092,58233,60774,303722,298.7457386,0.060615808,0.037917762,0.039572306,0.197765162,91.48468123,7
2011,12,강원,1536448,92516,58191,60789,304331,298.7457386,0.060214208,0.037873719,0.039564632,0.19807439,91.5250096,3
2012,1,강원,1535335,91657,58172,60665,305414,292.4066092,0.059698372,0.0378888,0.039512549,0.198923362,91.44230212,5
2012,2,강원,1534310,90921,58131,60502,306644,292.4066092,0.059258559,0.037887389,0.039432709,0.199857917,91.38125463,6
2012,3,강원,1536525,90373,58060,60807,308289,292.4066092,0.058816485,0.037786564,0.039574364,0.200640406,91.51317678,12
2012,4,강원,1537096,89832,57939,60711,309809,292.4066092,0.058442674,0.037693807,0.039497208,0.20155475,91.5471847,7
2012,5,강원,1537673,89268,57915,60681,312379,292.4066092,0.058053956,0.037664055,0.039462877,0.203150475,91.58154998,4
2012,6,강원,1537750,88747,57892,60573,313676,292.4066092,0.057712242,0.037647212,0.039390668,0.203983742,91.58613598,5
2012,7,강원,1538198,88300,57772,60603,314718,292.4066092,0.057404833,0.037558234,0.039398699,0.204601748,91.61281821,11
2012,8,강원,1538136,87884,57655,60596,315746,292.4066092,0.05713669,0.037483682,0.039395736,0.205278337,91.60912558,2
2012,9,강원,1538934,87453,57554,60596,316680,292.4066092,0.056826998,0.037398615,0.039375308,0.205778805,91.65665329,10
2012,10,강원,1538869,86974,57360,60637,317583,292.4066092,0.056518131,0.037274128,0.039403614,0.206374292,91.65278198,6
2012,11,강원,1539116,86449,57289,60647,318146,292.4066092,0.056167956,0.037222016,0.039403788,0.206706967,91.66749294,4
2012,12,강원,1538630,85984,57111,60655,318860,292.4066092,0.055883481,0.037118086,0.039421433,0.207236308,91.63854749,5
2013,1,강원,1537704,85480,57038,60427,319922,284.2214182,0.055589372,0.037092965,0.0392969,0.208051745,91.3678809,7
2013,2,강원,1536718,85015,56820,60324,320864,284.2214182,0.055322447,0.036974904,0.039255088,0.208798231,91.30929438,7
2013,3,강원,1538219,84593,56742,60501,322070,284.2214182,0.05499412,0.036888115,0.039331851,0.209378509,91.39848137,9
2013,4,강원,1539169,84300,56522,60604,322806,284.2214182,0.054769814,0.036722413,0.039374494,0.209727457,91.45492883,3
2013,5,강원,1539403,84036,56338,60549,323800,284.2214182,0.054589994,0.036597304,0.03933278,0.210341282,91.46883273,7
2013,6,강원,1539767,83739,56119,60489,324627,284.2214182,0.054384202,0.036446423,0.039284515,0.210828651,91.49046102,6
2013,7,강원,1540014,83516,55930,60431,325488,284.2214182,0.054230676,0.036317852,0.039240552,0.211353923,91.50513736,4
2013,8,강원,1540264,83519,55772,60254,326360,284.2214182,0.054223821,0.036209377,0.039119268,0.211885755,91.51999196,5
2013,9,강원,1540796,83435,55505,60182,327205,284.2214182,0.054150582,0.036023588,0.039059032,0.212361013,91.55160253,12
2013,10,강원,1541457,83418,55235,59990,328167,284.2214182,0.054116333,0.035832981,0.038917725,0.212894035,91.59087808,7
2013,11,강원,1542069,83291,54951,59826,328917,284.2214182,0.054012499,0.035634592,0.038795929,0.213295903,91.62724213,6
2013,12,강원,1542263,83075,54555,59659,329876,284.2214182,0.053865651,0.035373344,0.038682767,0.213890886,91.6387693,7
2014,1,강원,1540745,82807,54173,59432,331055,276.7161572,0.053744779,0.035160263,0.038573547,0.214866834,91.57159656,1
2014,2,강원,1539343,82482,53818,59267,332151,276.7161572,0.0535826,0.034961669,0.038501491,0.215774522,91.48827104,4
2014,3,강원,1541051,82186,53547,59316,333502,276.7161572,0.053331136,0.034747065,0.038490615,0.216412046,91.58978316,5
2014,4,강원,1541556,81816,53372,59239,334467,276.7161572,0.053073648,0.034622161,0.038428056,0.216967142,91.61979699,8
2014,5,강원,1541841,81566,53090,59121,335574,276.7161572,0.052901693,0.034432863,0.038344421,0.21764501,91.63673548,6
2014,6,강원,1541568,81448,52850,58995,336590,276.7161572,0.052834517,0.034283275,0.038269476,0.218342623,91.62051019,5
2014,7,강원,1541315,81257,52676,58877,337749,276.7161572,0.052719269,0.034176012,0.0381992,0.219130418,91.60547355,3
2014,8,강원,1541010,80985,52409,58810,339019,276.7161572,0.052553196,0.034009513,0.038163283,0.219997923,91.58734639,4
2014,9,강원,1541414,80922,52125,58643,340395,276.7161572,0.05249855,0.033816353,0.038044938,0.220832949,91.61135745,4
2014,10,강원,1542147,80808,51752,58431,341724,276.7161572,0.052399674,0.033558409,0.037889384,0.221589771,91.65492208,2
2014,11,강원,1542604,80647,51389,58362,342927,276.7161572,0.052279781,0.033313151,0.03783343,0.222303974,91.68208311,4
2014,12,강원,1544442,80470,50984,58262,344204,276.7161572,0.05210296,0.033011275,0.037723657,0.222866252,91.79132156,4
2015,1,강원,1543640,80330,50372,58163,345819,265.5956522,0.052039336,0.032631961,0.037679122,0.224028271,91.73911275,6
2015,2,강원,1542918,80160,49909,58065,347545,265.5956522,0.051953506,0.03234715,0.037633238,0.225251763,91.69620401,5
2015,3,강원,1543187,79893,49412,58236,349952,265.5956522,0.051771431,0.032019451,0.037737487,0.226772258,91.71219078,13
2015,4,강원,1543811,79685,49104,58116,351140,265.5956522,0.051615774,0.031807002,0.037644504,0.227450122,91.74927534,11
2015,5,강원,1545194,79554,48664,58048,352367,265.5956522,0.051484797,0.03149378,0.037566804,0.228040621,91.83146756,3
2015,6,강원,1547166,79469,48336,58028,353450,265.5956522,0.051364236,0.031241638,0.037505995,0.228449953,91.94866427,11
2015,7,강원,1547737,79352,47996,57878,354508,265.5956522,0.051269692,0.031010437,0.037395242,0.229049251,91.98259902,6
2015,8,강원,1547646,79309,47627,57741,355716,265.5956522,0.051244923,0.030773833,0.037308919,0.229843259,91.97719085,4
2015,9,강원,1548082,79241,47254,57632,357104,265.5956522,0.051186565,0.030524223,0.037228002,0.230675119,92.0031025,6
2015,10,강원,1549221,79080,46982,57445,358520,265.5956522,0.051045009,0.030326209,0.037079926,0.231419533,92.0707937,4
2015,11,강원,1549178,78936,46589,57338,359704,265.5956522,0.050953473,0.030073368,0.037011886,0.232190232,92.06823819,4
2015,12,강원,1549507,78759,46240,57165,360910,265.5956522,0.050828425,0.02984175,0.036892379,0.232919245,92.08779079,9
2016,1,강원,1549193,78577,45776,57107,362508,258.6906158,0.050721246,0.029548287,0.036862418,0.233997959,92.06523412,3
2016,2,강원,1548016,78391,45495,56896,363773,258.6906158,0.050639657,0.029389231,0.036754142,0.234993049,91.99528752,3
2016,3,강원,1547845,78205,45237,56961,365666,258.6906158,0.050525085,0.029225795,0.036800196,0.236242001,91.98512536,13
2016,4,강원,1548170,78100,44955,56737,367145,258.6906158,0.050446656,0.029037509,0.036647784,0.237147729,92.00443941,6
2016,5,강원,1547821,78032,44659,56549,368424,258.6906158,0.050414098,0.02885282,0.036534586,0.238027524,91.98369909,2
2016,6,강원,1548603,77970,44479,56313,369473,258.6906158,0.050348605,0.028722016,0.036363742,0.238584712,92.03017168,8
2016,7,강원,1548636,77985,44168,56108,370691,258.6906158,0.050357218,0.028520582,0.036230593,0.239366126,92.0321328,4
2016,8,강원,1548844,77942,43991,55945,372123,258.6906158,0.050322692,0.028402473,0.036120487,0.240258541,92.0444938,7
2016,9,강원,1549483,77972,43801,55702,373515,258.6906158,0.050321301,0.028268138,0.035948765,0.241057824,92.0824682,14
2016,10,강원,1550021,77935,43683,55424,374876,258.6906158,0.050279964,0.028182199,0.035756935,0.241852207,92.11444039,2
2016,11,강원,1550209,77998,43451,55083,376200,258.6906158,0.050314506,0.028029124,0.035532628,0.242676955,92.12561283,1
2016,12,강원,1550806,77991,43289,54706,377649,258.6906158,0.050290623,0.027913872,0.03527585,0.243517887,92.16109127,1
2017,1,강원,1549212,77930,43009,54322,379409,249.5183554,0.050302993,0.027761856,0.035064278,0.244904506,92.06265641,4
2017,2,강원,1548252,77781,42678,54111,381163,249.5183554,0.050237946,0.02756528,0.034949737,0.246189251,92.00560796,9
2017,3,강원,1547735,77827,42384,53852,383074,249.5183554,0.050284448,0.027384533,0.03479407,0.247506195,91.97488499,12
2017,4,강원,1547579,77833,42144,53658,384623,249.5183554,0.050293394,0.027232212,0.03467222,0.248532062,91.96561461,1
2017,5,강원,1547453,77856,41936,53360,386024,249.5183554,0.050312352,0.027100015,0.034482469,0.249457657,91.958127,4
2017,6,강원,1547829,77917,41815,53121,386984,249.5183554,0.05033954,0.027015258,0.034319683,0.250017282,91.98047098,12
2017,7,강원,1547387,78113,41514,52893,388225,249.5183554,0.050480584,0.026828453,0.034182141,0.250890695,91.95420492,8
2017,8,강원,1547455,78029,41440,52567,390583,249.5183554,0.050424083,0.026779454,0.03396997,0.252403462,91.95824585,3
2017,9,강원,1547768,77863,41369,52238,392261,249.5183554,0.050306635,0.026728166,0.033750536,0.253436562,91.97684603,8
2017,10,강원,1547999,77779,41252,51841,394063,249.5183554,0.050244864,0.026648596,0.03348904,0.254562826,91.99057331,3
2017,11,강원,1549344,77731,41220,51461,395602,249.5183554,0.050170266,0.026604808,0.033214702,0.255335161,92.07050057,4
2017,12,강원,1550142,77772,41019,51059,397313,249.5183554,0.050170888,0.026461447,0.032938273,0.256307487,92.1179221,4
2018,1,강원,1548078,77746,40735,50447,398966,242.3816568,0.050220984,0.026313274,0.032586859,0.257716988,91.99465765,7
2018,2,강원,1546259,77648,40543,50117,400491,242.3816568,0.050216684,0.026220058,0.032411776,0.259006415,91.88656343,8
2018,3,강원,1546152,77590,40399,49648,402525,242.3816568,0.050182647,0.026128738,0.032110685,0.260339863,91.88020495,5
2018,4,강원,1545452,77605,40138,49274,403913,242.3816568,0.050215083,0.02597169,0.031883229,0.261355901,91.83860739,5
2018,5,강원,1545291,77581,40036,48817,405372,242.3816568,0.050204783,0.025908389,0.031590814,0.26232729,91.82903996,5
2018,6,강원,1544843,77747,39862,48458,406510,242.3816568,0.050326797,0.025803269,0.031367589,0.263140008,91.80241752,5
2018,7,강원,1544258,77881,39728,48077,407778,242.3816568,0.050432635,0.025726271,0.031132751,0.264060798,91.76765385,2
2018,8,강원,1543668,77918,39713,47690,409538,242.3816568,0.05047588,0.025726387,0.030893949,0.265301865,91.73259305,5
2018,9,강원,1543780,78108,39616,47332,411246,242.3816568,0.050595292,0.025661688,0.030659809,0.266388993,91.73924866,1
2018,10,강원,1543441,78185,39497,47026,412881,242.3816568,0.050656293,0.025590223,0.030468285,0.267506824,91.71910356,8
2018,11,강원,1543556,78243,39308,46636,414617,242.3816568,0.050690095,0.025465872,0.030213352,0.26861157,91.72593744,7
2018,12,강원,1543052,78105,39126,46281,416228,242.3816568,0.050617218,0.025356242,0.029993156,0.26974334,91.6959872,4
2019,1,강원,1541693,77934,38979,45824,418061,234.9065282,0.05055092,0.025283244,0.029723168,0.271170071,91.61322093,6
2019,2,강원,1540445,77630,38941,45461,420078,234.9065282,0.050394529,0.025279059,0.029511602,0.272699123,91.53906006,4
2019,3,강원,1540488,77514,38723,45357,422266,234.9065282,0.050317821,0.02513684,0.029443267,0.27411184,91.54161528,6
2019,4,강원,1540794,77407,38708,45074,423868,234.9065282,0.050238384,0.025122112,0.029253748,0.275097125,91.55979895,3
2019,5,강원,1540776,77244,38700,44773,425412,234.9065282,0.05013318,0.025117214,0.029058734,0.276102432,91.55872933,7
2019,6,강원,1540855,77052,38684,44554,426838,234.9065282,0.050006003,0.025105542,0.028915115,0.277013736,91.56342381,3
2019,7,강원,1540714,76959,38705,44233,428332,234.9065282,0.049950218,0.02512147,0.028709417,0.278008767,91.55504505,5
2019,8,강원,1540780,76685,38887,44034,429986,234.9065282,0.049770246,0.025238516,0.028579031,0.279070341,91.55896702,9
2019,9,강원,1540721,76449,39018,43836,431506,234.9065282,0.049618977,0.025324507,0.028451615,0.280067579,91.55546102,4
