OCCRNC_YEAR,OCCRNC_MM,OCCRNC_REGN,OCCRNC_CNT,PATNT_CNT,OCCRNC_IND,HOL_IND,HOL_DUR,CPI_VALUE,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR,FST_CNT,FST_IND,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_STU_PER_SCH,POP_ELM_RATIO,POP_MID_RATIO,POP_HIGH_RATIO,POP_60P_RATIO,POP_DENS,GMS_LIC_CNT
2016,11,강원,0.0,0.0,0,0,0,95.624,6.1,11.4,1.2,21.5,1.5,6.8,1019.4,1032.7,1005.4,1023.6,1036.7,1011.6,74.0,21.0,211.6,0,0,1550209.0,77998.0,43451.0,55083.0,376200.0,258.6906158,0.050314506,0.028029124,0.035532628,0.242676955,92.12561283,1
2016,10,강원,3.0,356.0,1,1,3,95.784,14.0,19.4,9.8,98.2,1.4,6.8,1017.0,1028.4,1003.9,1020.1,1033.4,1007.0,84.0,28.0,185.8,15,1,1550021.0,77935.0,43683.0,55424.0,374876.0,258.6906158,0.050279964,0.028182199,0.035756935,0.241852207,92.11444039,2
2016,9,강원,0.0,0.0,0,1,9,95.52,19.9,24.7,16.4,84.4,1.3,7.1,1012.1,1021.9,989.9,1014.4,1025.6,996.6,89.0,47.0,202.5,9,1,1549483.0,77972.0,43801.0,55702.0,373515.0,258.6906158,0.050321301,0.028268138,0.035948765,0.241057824,92.0824682,14
2016,8,강원,3.0,12.0,1,1,3,94.897,24.9,30.1,20.9,134.0,1.5,8.1,1004.0,1012.1,977.9,1006.4,1016.4,986.6,85.0,47.0,253.8,8,1,1548844.0,77942.0,43991.0,55945.0,372123.0,258.6906158,0.050322692,0.028402473,0.036120487,0.240258541,92.0444938,7
2016,7,강원,6.0,40.0,1,0,0,94.708,23.6,27.9,20.4,436.9,1.4,6.2,1006.2,1014.7,995.8,1008.3,1017.2,999.4,90.0,55.0,206.2,12,1,1548636.0,77985.0,44168.0,56108.0,370691.0,258.6906158,0.050357218,0.028520582,0.036230593,0.239366126,92.0321328,4
2016,6,강원,3.0,23.0,1,1,3,95.124,21.4,26.8,16.7,50.6,1.6,6.6,1005.5,1014.5,993.9,1007.7,1017.5,995.9,82.0,26.0,277.8,6,1,1548603.0,77970.0,44479.0,56313.0,369473.0,258.6906158,0.050348605,0.028722016,0.036363742,0.238584712,92.03017168,8
2016,5,강원,4.0,23.0,1,1,4,95.01,17.7,24.5,11.2,67.8,2.0,10.9,1008.1,1025.1,982.2,1011.4,1029.7,989.1,67.0,14.0,321.3,4,1,1547821.0,78032.0,44659.0,56549.0,368424.0,258.6906158,0.050414098,0.02885282,0.036534586,0.238027524,91.98369909,2
2016,4,강원,3.0,20.0,1,0,0,94.84,12.9,19.4,6.8,83.6,2.2,9.8,1010.6,1021.3,981.0,1013.6,1025.0,986.1,66.0,13.0,252.7,4,1,1548170.0,78100.0,44955.0,56737.0,367145.0,258.6906158,0.050446656,0.029037509,0.036647784,0.237147729,92.00443941,6
2016,3,강원,1.0,2.0,1,0,0,94.652,5.8,11.6,0.2,33.5,1.8,8.2,1017.9,1028.8,1004.6,1021.6,1031.2,1009.0,63.0,16.0,236.3,1,1,1547845.0,78205.0,45237.0,56961.0,365666.0,258.6906158,0.050525085,0.029225795,0.036800196,0.236242001,91.98512536,13
2016,2,강원,1.0,2.0,1,1,9,94.859,-0.4,4.8,-5.3,46.7,2.0,8.1,1019.7,1031.0,1001.4,1024.3,1036.6,1003.6,68.0,19.0,213.9,0,0,1548016.0,78391.0,45495.0,56896.0,363773.0,258.6906158,0.050639657,0.029389231,0.036754142,0.234993049,91.99528752,3
2016,1,강원,0.0,0.0,0,1,3,94.623,-3.1,1.9,-7.9,6.9,2.0,8.8,1019.7,1027.8,1001.2,1025.7,1035.3,1010.1,64.0,20.0,232.8,5,1,1549193.0,78577.0,45776.0,57107.0,362508.0,258.6906158,0.050721246,0.029548287,0.036862418,0.233997959,92.06523412,3
2016,12,경기,11.0,207.0,1,0,0,96.154,0.5,6.1,-4.4,61.9,1.4,6.8,1021.5,1031.6,1001.1,1025.3,1036.3,1005.0,69.0,18.0,168.8,2,1,12716780.0,764460.0,392050.0,472228.0,2044471.0,651.1258361,0.060114274,0.030829345,0.037134243,0.16076955,1248.768296,74
2016,11,경기,11.0,81.0,1,0,0,96.012,6.0,11.9,0.8,16.6,1.4,5.6,1019.8,1031.5,1008.2,1023.5,1035.6,1012.1,67.0,17.0,166.9,1,1,12699920.0,763493.0,393579.0,473997.0,2034019.0,651.1258361,0.060117938,0.030990668,0.037322834,0.160159985,1247.112669,65
2016,10,경기,7.0,41.0,1,1,3,96.125,14.7,21.0,9.7,133.5,1.3,5.6,1016.1,1028.8,1003.0,1019.6,1032.8,1006.9,75.0,19.0,192.8,19,1,12683730.0,761902.0,394375.0,475325.0,2023519.0,651.1258361,0.060069238,0.031092983,0.037475175,0.159536587,1245.522836,48
2016,9,경기,12.0,189.0,1,1,9,96.012,21.7,27.7,17.4,43.4,1.3,6.1,1010.1,1020.2,993.2,1013.7,1023.9,997.1,76.0,32.0,221.0,9,1,12666278.0,760295.0,395127.0,476869.0,2011310.0,651.1258361,0.060025131,0.031195194,0.037648708,0.158792504,1243.809077,57
2016,8,경기,11.0,248.0,1,1,3,95.519,26.8,32.4,22.5,63.3,1.4,6.1,1002.6,1009.6,983.9,1005.9,1013.2,987.8,78.0,38.0,253.7,3,1,12649894.0,758834.0,396391.0,478543.0,1999825.0,651.1258361,0.05998738,0.031335519,0.037829803,0.158090258,1242.200193,74
2016,7,경기,5.0,36.0,1,0,0,95.358,25.3,30.0,21.7,346.2,1.5,5.6,1004.3,1012.5,995.8,1008.0,1015.9,999.4,83.0,42.0,174.5,3,1,12629325.0,757667.0,397415.0,479360.0,1988138.0,651.1258361,0.059992676,0.031467636,0.037956106,0.157422348,1240.180349,58
2016,6,경기,9.0,141.0,1,1,3,95.5,22.8,29.0,17.7,30.4,1.6,5.4,1004.2,1010.7,993.3,1007.7,1014.5,996.7,73.0,27.0,239.8,1,1,12610877.0,757231.0,398184.0,480789.0,1978223.0,651.1258361,0.060045864,0.031574648,0.038124946,0.15686641,1238.368783,63
2016,5,경기,10.0,171.0,1,1,4,95.472,18.5,25.9,12.1,137.6,1.8,10.0,1008.0,1021.0,986.4,1011.7,1025.3,990.5,67.0,13.0,278.4,13,1,12594829.0,756875.0,399339.0,482302.0,1969032.0,651.1258361,0.060094107,0.031706584,0.038293652,0.156336541,1236.792894,57
2016,4,경기,9.0,155.0,1,0,0,95.434,13.7,21.4,7.4,82.7,1.9,8.7,1010.0,1021.3,983.4,1013.7,1024.9,987.4,64.0,14.0,221.6,7,1,12578597.0,756936.0,401002.0,483150.0,1959002.0,651.1258361,0.060176505,0.031879708,0.038410484,0.155740899,1235.198937,91
2016,3,경기,4.0,77.0,1,0,0,95.254,6.3,13.4,0.1,49.6,1.7,6.9,1018.0,1026.4,1006.2,1021.8,1030.8,1009.6,58.0,16.0,250.6,0,0,12565891.0,757221.0,402589.0,484389.0,1949918.0,651.1258361,0.060260032,0.032038237,0.038547923,0.155175467,1233.951227,96
2016,2,경기,2.0,5.0,1,1,9,95.519,-0.2,5.9,-5.9,48.7,1.8,7.3,1020.6,1031.5,995.5,1024.6,1036.4,999.9,60.0,17.0,199.7,0,0,12551398.0,758125.0,404550.0,485307.0,1937015.0,651.1258361,0.060401638,0.032231469,0.038665573,0.154326634,1232.528037,58
2016,1,경기,6.0,41.0,1,1,3,95.131,-3.7,2.0,-8.8,2.2,1.5,8.3,1022.0,1030.5,1007.5,1025.8,1035.1,1011.3,60.0,18.0,203.1,1,1,12536474.0,758498.0,406635.0,486424.0,1925817.0,651.1258361,0.060503296,0.032436154,0.038800703,0.153617118,1231.062523,42
2016,12,경남,2.0,10.0,1,0,0,96.857,4.4,10.3,-0.7,94.3,1.6,8.3,1022.6,1032.3,1006.0,1024.6,1035.0,1008.2,75.0,18.0,199.4,0,0,3373871.0,190154.0,97755.0,122928.0,690760.0,408.1681772,0.05636078,0.028974137,0.036435299,0.204738118,320.1148432,6
2016,11,경남,2.0,9.0,1,0,0,96.838,9.1,15.0,4.1,33.9,1.3,6.2,1021.3,1032.2,1010.8,1023.1,1034.9,1012.6,79.0,21.0,177.9,0,0,3371731.0,189939.0,98163.0,123589.0,687568.0,408.1681772,0.056332786,0.029113532,0.036654466,0.203921369,319.9117988,9
2016,10,경남,3.0,62.0,1,1,3,97.068,16.7,21.6,13.0,212.6,1.2,10.1,1017.9,1029.0,995.1,1019.6,1031.3,999.7,89.0,28.0,134.2,15,1,3370815.0,189633.0,98569.0,123983.0,684968.0,408.1681772,0.056257315,0.02924189,0.036781313,0.203205456,319.8248881,9
2016,9,경남,2.0,10.0,1,1,9,96.876,21.8,26.1,18.6,422.0,1.2,5.6,1012.6,1020.4,999.3,1014.3,1023.1,1001.3,90.0,45.0,111.0,4,1,3369695.0,189376.0,98884.0,124425.0,681946.0,408.1681772,0.056199745,0.029345089,0.036924707,0.202376179,319.7186219,13
2016,8,경남,2.0,198.0,1,1,3,96.217,27.0,32.9,22.6,88.8,1.5,7.4,1005.6,1011.0,990.0,1007.3,1012.7,992.1,83.0,33.0,281.8,2,1,3369074.0,189043.0,99421.0,124919.0,679234.0,408.1681772,0.056111264,0.029509889,0.037078141,0.201608513,319.659701,10
2016,7,경남,0.0,0.0,0,0,0,95.94,25.9,30.6,22.4,216.7,1.4,7.4,1008.1,1015.6,998.1,1009.8,1017.3,999.7,92.0,53.0,211.7,4,1,3369271.0,188994.0,99724.0,125306.0,676754.0,408.1681772,0.05609344,0.029598094,0.037190834,0.200860661,319.6783925,14
2016,6,경남,0.0,0.0,0,1,3,96.208,22.3,27.1,18.3,103.0,1.4,6.0,1007.7,1013.9,993.9,1009.4,1015.6,995.8,87.0,34.0,178.0,1,1,3368792.0,188906.0,100045.0,125867.0,674350.0,408.1681772,0.056075293,0.029697589,0.037362651,0.200175612,319.6329447,14
2016,5,경남,3.0,16.0,1,1,4,96.303,18.9,25.6,12.6,122.8,1.7,10.1,1011.5,1025.0,992.9,1013.2,1026.8,995.7,73.0,21.0,270.6,9,1,3367730.0,188799.0,100480.0,126448.0,672457.0,408.1681772,0.056061204,0.029836121,0.037546953,0.199676637,319.5321815,18
2016,4,경남,1.0,5.0,1,0,0,96.256,14.4,20.7,9.1,242.2,1.7,10.1,1013.3,1024.5,991.5,1015.0,1026.3,995.0,74.0,22.0,201.8,8,1,3366658.0,188816.0,101127.0,126761.0,669885.0,408.1681772,0.056084105,0.0300378,0.037651879,0.198976255,319.4304696,27
2016,3,경남,1.0,11.0,1,0,0,96.131,8.6,14.7,3.1,93.8,1.6,7.6,1020.4,1028.5,1008.2,1022.2,1030.4,1010.0,67.0,19.0,225.9,0,0,3365021.0,188878.0,101629.0,127301.0,667192.0,408.1681772,0.056129813,0.030201595,0.03783067,0.19827276,319.27515,20
2016,2,경남,1.0,5.0,1,1,9,96.322,3.5,9.4,-1.7,64.3,2.0,8.3,1022.6,1034.6,999.8,1024.5,1036.6,1002.6,61.0,19.0,220.5,0,0,3364695.0,189077.0,102252.0,127703.0,663778.0,408.1681772,0.056194395,0.030389679,0.037953812,0.197277316,319.244219,17
2016,1,경남,1.0,19.0,1,1,3,95.845,0.8,6.0,-3.6,42.9,1.8,8.2,1022.6,1032.6,1006.9,1024.5,1034.7,1009.6,65.0,18.0,190.9,0,0,3364764.0,189127.0,103038.0,128176.0,661210.0,408.1681772,0.056208103,0.030622653,0.038093608,0.196510067,319.2507657,10
2016,12,경북,0.0,0.0,0,0,0,96.984,3.0,8.4,-1.9,63.7,2.2,8.5,1022.7,1032.5,1003.7,1024.7,1035.4,1005.3,69.0,21.0,228.8,0,0,2700398.0,131113.0,68833.0,89464.0,683618.0,291.8858586,0.048553213,0.025489946,0.033129931,0.253154535,141.8915893,13
2016,11,경북,0.0,0.0,0,0,0,96.984,7.4,13.2,2.4,35.4,1.9,7.2,1021.7,1033.2,1010.7,1023.2,1035.9,1011.9,73.0,26.0,177.8,2,1,2700843.0,131068.0,69245.0,89929.0,681429.0,291.8858586,0.048528552,0.025638291,0.033296641,0.252302337,141.9149716,12
2016,10,경북,1.0,7.0,1,1,3,97.08,15.1,20.1,11.4,128.1,1.7,8.2,1018.7,1029.8,999.5,1019.5,1033.7,1005.3,87.0,38.0,144.3,2,1,2700957.0,130745.0,69674.0,90297.0,679658.0,291.8858586,0.048406917,0.025796042,0.033431484,0.251635994,141.9209617,12
2016,9,경북,2.0,8.0,1,1,9,96.907,20.7,25.0,17.4,251.8,1.5,7.3,1013.6,1021.8,997.3,1014.4,1023.7,998.3,91.0,53.0,122.6,1,1,2701445.0,130642.0,69980.0,90564.0,677188.0,291.8858586,0.048360044,0.025904655,0.033524281,0.250676212,141.9466036,11
2016,8,경북,4.0,149.0,1,1,3,96.237,25.9,31.8,21.4,113.7,1.9,8.3,1005.8,1011.7,987.4,1006.3,1013.4,989.2,84.0,49.0,289.3,6,1,2701293.0,130532.0,70310.0,90826.0,675026.0,291.8858586,0.048322044,0.026028276,0.033623158,0.24988996,141.9386168,14
2016,7,경북,1.0,16.0,1,0,0,96.084,24.8,29.6,21.0,270.6,1.6,6.4,1008.4,1018.4,997.9,1008.7,1018.7,999.2,88.0,55.0,229.7,3,1,2702210.0,130477.0,70799.0,91079.0,673033.0,291.8858586,0.048285292,0.026200406,0.033705374,0.249067615,141.9868002,8
2016,6,경북,4.0,165.0,1,1,3,96.313,22.1,27.5,17.3,46.8,1.8,6.9,1007.9,1015.5,993.5,1008.3,1017.0,995.6,80.0,36.0,253.9,0,0,2702385.0,130550.0,71084.0,91474.0,671294.0,291.8858586,0.048309179,0.026304172,0.033849359,0.24840798,141.9959956,7
2016,5,경북,3.0,20.0,1,1,4,96.304,18.3,25.4,11.4,54.0,2.3,10.2,1011.4,1026.5,990.2,1011.9,1028.0,991.4,67.0,16.0,313.5,6,1,2701912.0,130329.0,71443.0,91897.0,669674.0,291.8858586,0.048235842,0.026441646,0.034011841,0.247851892,141.9711419,12
2016,4,경북,5.0,93.0,1,0,0,96.198,13.4,19.9,7.4,147.7,2.4,10.7,1013.6,1024.4,985.6,1014.0,1025.2,987.8,68.0,17.0,240.0,4,1,2701238.0,130356.0,71990.0,92079.0,667663.0,291.8858586,0.048257873,0.026650743,0.034087703,0.247169261,141.9357268,14
2016,3,경북,3.0,17.0,1,0,0,96.045,7.0,13.3,1.1,46.2,2.2,7.5,1020.7,1029.4,1008.6,1021.4,1030.5,1010.0,61.0,14.0,235.1,1,1,2701148.0,130588.0,72300.0,92487.0,665699.0,291.8858586,0.04834537,0.026766397,0.034239886,0.246450398,141.9309978,24
2016,2,경북,0.0,0.0,0,1,9,96.313,1.5,7.1,-3.6,36.6,2.5,9.2,1022.6,1034.4,998.8,1024.2,1036.4,999.9,65.0,26.0,218.9,1,1,2701055.0,130671.0,72855.0,92685.0,662565.0,291.8858586,0.048377764,0.026972794,0.03431437,0.245298596,141.9261111,11
2016,1,경북,0.0,0.0,0,1,3,95.978,-1.1,3.9,-5.8,25.8,2.6,9.8,1022.7,1032.0,1006.3,1024.8,1034.9,1009.3,67.0,35.0,221.0,1,1,2701160.0,130775.0,73292.0,92859.0,660343.0,291.8858586,0.048414385,0.027133528,0.034377453,0.244466451,141.9316283,11
2016,12,광주,1.0,5.0,1,0,0,96.878,4.7,9.4,0.7,44.9,1.5,8.0,1016.1,1026.0,1000.9,1025.2,1035.3,1009.4,69.0,13.0,150.2,0,0,1469214.0,89981.0,49737.0,63358.0,246989.0,637.9285714,0.061244312,0.033852795,0.043123738,0.168109615,2931.133213,15
2016,11,광주,1.0,10.0,1,0,0,96.745,9.6,14.6,5.3,31.5,1.5,5.7,1014.2,1025.5,1003.5,1023.1,1034.6,1012.1,69.0,15.0,173.8,0,0,1471384.0,90131.0,50096.0,63728.0,246085.0,637.9285714,0.061255933,0.034046857,0.043311603,0.167247299,2935.462439,9
2016,10,광주,0.0,0.0,0,1,3,96.935,17.2,21.5,13.6,216.7,1.5,9.2,1010.1,1022.7,991.0,1018.6,1031.7,999.3,79.0,16.0,105.6,3,1,1471911.0,90072.0,50233.0,64068.0,245275.0,637.9285714,0.061193917,0.034127743,0.043527088,0.166637113,2936.513822,11
2016,9,광주,1.0,27.0,1,1,9,96.783,23.0,27.6,19.6,251.2,1.5,7.1,1004.5,1013.5,992.2,1012.8,1021.9,1000.4,83.0,35.0,135.1,1,1,1472379.0,89974.0,50567.0,64295.0,244256.0,637.9285714,0.061107908,0.034343739,0.043667425,0.16589207,2937.447499,8
2016,8,광주,0.0,0.0,0,1,3,96.135,27.8,33.1,23.8,81.0,1.4,7.1,997.9,1003.5,986.0,1006.0,1011.7,994.1,79.0,36.0,236.3,0,0,1472432.0,89919.0,50930.0,64444.0,243428.0,637.9285714,0.061068355,0.034589034,0.043767047,0.165323764,2937.553235,15
2016,7,광주,0.0,0.0,0,0,0,95.868,26.9,31.1,23.7,301.3,1.9,9.5,1000.0,1007.4,991.0,1008.2,1015.7,999.1,84.0,46.0,193.7,0,0,1472481.0,90045.0,51127.0,64771.0,242520.0,637.9285714,0.061151893,0.03472167,0.043987664,0.164701616,2937.650992,10
2016,6,광주,2.0,33.0,1,1,3,96.02,23.0,27.6,19.5,116.1,1.6,6.5,999.9,1005.7,988.3,1008.1,1014.1,996.4,80.0,33.0,138.4,0,0,1472285.0,90053.0,51357.0,65050.0,241610.0,637.9285714,0.061165467,0.034882513,0.044183022,0.164105455,2937.259965,21
2016,5,광주,1.0,6.0,1,1,4,95.963,19.8,26.0,14.3,104.5,1.8,8.9,1003.9,1015.2,985.9,1012.3,1023.8,994.1,65.0,12.0,256.8,0,0,1472317.0,90111.0,51683.0,65327.0,240833.0,637.9285714,0.061203532,0.035103174,0.0443702,0.163574149,2937.323806,14
2016,4,광주,0.0,0.0,0,0,0,95.858,15.5,21.9,10.5,185.0,1.8,12.4,1005.3,1016.1,985.9,1013.8,1024.8,994.3,66.0,11.0,200.9,0,0,1471819.0,90198.0,52035.0,65568.0,240008.0,637.9285714,0.061283351,0.035354211,0.044548956,0.163068964,2936.330279,12
2016,3,광주,0.0,0.0,0,0,0,95.696,8.4,14.7,3.4,55.2,1.7,7.5,1013.0,1021.9,1000.1,1021.9,1031.3,1008.6,60.0,13.0,229.4,0,0,1471618.0,90237.0,52283.0,65941.0,239335.0,637.9285714,0.061318223,0.035527562,0.044808503,0.162633917,2935.929277,22
2016,2,광주,0.0,0.0,0,1,9,95.868,3.3,8.2,-1.0,45.2,1.8,10.2,1016.1,1028.2,993.9,1025.2,1037.5,1002.3,60.0,16.0,178.9,0,0,1472153.0,90383.0,52720.0,66184.0,238321.0,637.9285714,0.061395113,0.035811495,0.044957284,0.161886027,2936.996621,15
2016,1,광주,0.0,0.0,0,1,3,95.41,0.9,4.9,-2.1,49.7,1.5,6.7,1016.2,1026.1,1002.9,1025.4,1035.3,1011.9,69.0,23.0,145.1,0,0,1472802.0,90660.0,53020.0,66623.0,237469.0,637.9285714,0.061556136,0.035999408,0.045235544,0.161236201,2938.291398,5
2016,12,대구,4.0,62.0,1,0,0,96.042,4.0,8.7,-0.6,41.0,2.1,8.8,1017.3,1027.1,998.3,1023.4,1033.4,1004.1,58.0,13.0,177.2,0,0,2484557.0,128285.0,72044.0,92925.0,485662.0,644.4385965,0.051632947,0.028996719,0.037401034,0.195472271,2811.980092,7
2016,11,대구,6.0,147.0,1,0,0,95.938,8.8,14.0,4.1,11.3,1.9,7.6,1016.1,1027.1,1005.7,1022.1,1033.3,1011.4,62.0,14.0,175.2,0,0,2485535.0,128326.0,72552.0,93379.0,483764.0,644.4385965,0.051629126,0.029189692,0.037568974,0.194631739,2813.086976,8
2016,10,대구,2.0,11.0,1,1,3,96.155,16.6,21.0,13.1,111.5,1.7,7.7,1012.6,1024.5,994.2,1018.5,1030.6,999.8,75.0,15.0,127.9,3,1,2485484.0,128167.0,72955.0,93769.0,482066.0,644.4385965,0.051566214,0.029352432,0.037726656,0.193952566,2813.029255,7
2016,9,대구,1.0,4.0,1,1,9,95.976,21.9,25.9,18.7,306.5,1.6,6.4,1007.3,1015.9,992.2,1013.0,1021.7,997.7,79.0,32.0,98.1,1,1,2485692.0,128042.0,73267.0,94156.0,479796.0,644.4385965,0.051511611,0.029475494,0.03787919,0.19302311,2813.264666,4
2016,8,대구,3.0,126.0,1,1,3,95.277,27.6,33.2,23.2,81.2,2.3,10.3,999.7,1005.8,983.1,1005.2,1011.5,988.6,65.0,23.0,263.1,0,0,2485537.0,127849.0,73734.0,94497.0,477786.0,644.4385965,0.051437174,0.029665219,0.038018746,0.192226469,2813.089239,8
2016,7,대구,0.0,0.0,0,0,0,95.069,26.4,31.5,22.6,307.3,2.0,7.7,1002.1,1009.9,992.2,1007.7,1015.6,997.6,73.0,27.0,173.4,4,1,2484856.0,127815.0,74114.0,94701.0,476017.0,644.4385965,0.051437588,0.029826276,0.038111263,0.191567238,2812.318495,8
2016,6,대구,1.0,4.0,1,1,3,95.258,23.4,28.3,19.1,45.7,2.2,7.6,1001.7,1008.7,988.7,1007.3,1014.4,994.2,67.0,19.0,182.3,0,0,2484864.0,127885.0,74446.0,95083.0,474507.0,644.4385965,0.051465593,0.029959789,0.038264871,0.190958942,2812.327549,9
2016,5,대구,1.0,8.0,1,1,4,95.22,20.0,26.7,13.6,65.0,2.3,11.6,1005.4,1019.8,985.6,1011.1,1025.8,991.2,59.0,16.0,275.1,3,1,2485134.0,127851.0,74919.0,95542.0,473150.0,644.4385965,0.05144632,0.030146865,0.038445412,0.190392148,2812.633131,6
2016,4,대구,1.0,5.0,1,0,0,95.201,14.9,21.0,9.5,151.0,2.5,12.1,1007.3,1017.8,981.7,1013.1,1023.7,987.2,61.0,15.0,198.4,5,1,2485663.0,127954.0,75441.0,95840.0,471351.0,644.4385965,0.051476809,0.030350454,0.038557117,0.189627878,2813.231844,14
2016,3,대구,2.0,6.0,1,0,0,94.984,8.8,14.5,3.5,67.5,2.2,7.5,1014.5,1022.8,1002.9,1020.5,1029.2,1008.8,55.0,14.0,205.4,0,0,2486059.0,128222.0,75857.0,96176.0,469716.0,644.4385965,0.051576411,0.030512952,0.038686129,0.188940005,2813.68003,28
2016,2,대구,1.0,8.0,1,1,9,95.107,3.1,8.3,-1.6,15.5,2.4,8.9,1016.9,1029.2,993.0,1023.1,1035.5,998.7,52.0,13.0,206.0,0,0,2486589.0,128609.0,76445.0,96539.0,467026.0,644.4385965,0.051721052,0.030742917,0.038823867,0.187817931,2814.279875,17
2016,1,대구,1.0,2.0,1,1,3,94.719,-0.2,4.3,-4.2,23.8,2.1,10.8,1017.3,1026.9,1001.9,1023.5,1033.2,1008.0,58.0,15.0,195.2,0,0,2487823.0,128930.0,76952.0,97191.0,464974.0,644.4385965,0.051824426,0.030931461,0.039066686,0.186899952,2815.676496,8
2016,12,대전,0.0,0.0,0,0,0,96.672,2.5,7.6,-2.0,54.8,1.3,6.6,1016.7,1027.0,998.6,1025.4,1036.0,1006.7,71.0,25.0,159.4,0,0,1514370.0,87316.0,47281.0,58056.0,257327.0,625.2272727,0.0576583,0.031221564,0.038336734,0.169923467,2807.781295,5
2016,11,대전,0.0,0.0,0,0,0,96.634,7.2,12.8,2.4,29.5,1.2,6.4,1015.1,1026.5,1004.2,1023.6,1035.3,1012.5,72.0,19.0,179.2,1,1,1515394.0,87344.0,47613.0,58377.0,256308.0,625.2272727,0.057637816,0.031419552,0.038522655,0.169136211,2809.679885,9
2016,10,대전,0.0,0.0,0,1,3,96.71,15.7,20.6,12.0,122.6,1.4,6.7,1011.2,1024.2,997.5,1019.4,1032.9,1005.5,79.0,19.0,149.9,3,1,1515787.0,87303.0,47759.0,58640.0,255245.0,625.2272727,0.057595823,0.031507725,0.038686174,0.168391073,2810.408543,6
2016,9,대전,3.0,31.0,1,1,9,96.51,22.4,26.6,19.0,196.0,1.3,6.6,1005.5,1014.8,989.7,1013.4,1022.9,997.4,79.0,41.0,146.8,1,1,1516241.0,87333.0,47844.0,58944.0,254122.0,625.2272727,0.057598363,0.031554351,0.038875086,0.167600006,2811.250301,5
2016,8,대전,1.0,3.0,1,1,3,96.07,27.9,33.2,23.5,57.4,1.4,6.4,998.2,1003.9,982.7,1005.9,1011.7,990.5,72.0,29.0,256.0,0,0,1516165.0,87261.0,48087.0,59214.0,252883.0,625.2272727,0.057553762,0.031716205,0.039055116,0.166791213,2811.10939,7
2016,7,대전,0.0,0.0,0,0,0,95.917,26.6,30.7,23.1,367.9,1.6,6.6,1000.2,1007.6,991.1,1008.0,1015.5,999.0,81.0,46.0,202.9,1,1,1516291.0,87424.0,48242.0,59424.0,251768.0,625.2272727,0.057656479,0.031815793,0.039190366,0.166042006,2811.343006,5
2016,6,대전,2.0,73.0,1,1,3,96.194,23.7,28.7,19.2,62.5,1.6,5.9,1000.0,1006.8,988.9,1007.8,1014.8,996.6,72.0,24.0,221.9,0,0,1516208.0,87554.0,48425.0,59672.0,250746.0,625.2272727,0.057745375,0.03193823,0.039356078,0.165377046,2811.189116,5
2016,5,대전,1.0,2.0,1,1,4,96.251,19.8,26.4,13.5,85.1,1.7,7.4,1003.9,1016.8,983.8,1011.9,1025.1,991.7,62.0,13.0,289.4,1,1,1516494.0,87725.0,48549.0,60052.0,249924.0,625.2272727,0.057847245,0.032013974,0.039599233,0.164803817,2811.719386,4
2016,4,대전,0.0,0.0,0,0,0,96.127,14.8,21.5,8.9,154.9,1.7,7.7,1005.6,1016.8,981.9,1013.8,1025.1,989.8,63.0,8.0,219.7,0,0,1516904.0,87903.0,48857.0,60265.0,248865.0,625.2272727,0.057948954,0.032208367,0.039728948,0.16406114,2812.479564,6
2016,3,대전,0.0,0.0,0,0,0,96.041,7.5,14.1,1.6,40.3,1.5,7.9,1013.4,1022.2,1001.8,1021.9,1031.1,1010.0,58.0,13.0,238.3,0,0,1517118.0,88023.0,49144.0,60485.0,247857.0,625.2272727,0.058019877,0.032392998,0.039868356,0.163373581,2812.87634,13
2016,2,대전,0.0,0.0,0,1,9,96.385,1.5,7.0,-3.3,45.8,1.7,6.2,1016.2,1027.7,992.6,1024.9,1036.6,1000.7,62.0,11.0,195.5,0,0,1517716.0,88359.0,49439.0,60766.0,246312.0,625.2272727,0.058218402,0.032574606,0.040037794,0.162291232,2813.985087,9
2016,1,대전,0.0,0.0,0,1,3,96.051,-1.3,3.6,-5.4,11.6,1.3,6.9,1016.9,1026.1,1002.7,1025.7,1035.0,1011.3,69.0,23.0,181.1,0,0,1518024.0,88620.0,49727.0,61074.0,245051.0,625.2272727,0.058378524,0.032757717,0.040232565,0.161427619,2814.556147,4
2016,12,부산,0.0,0.0,0,0,0,96.495,7.3,12.1,3.2,103.8,3.1,16.5,1014.2,1023.7,997.8,1022.8,1032.7,1006.1,54.0,16.0,207.0,1,1,3498529.0,156981.0,84984.0,108977.0,798789.0,538.4634526,0.044870573,0.024291352,0.031149377,0.228321389,4544.222837,11
2016,11,부산,0.0,0.0,0,0,0,96.334,11.8,16.4,8.3,56.6,2.8,9.0,1013.1,1023.8,1003.2,1021.5,1032.4,1011.4,61.0,15.0,179.8,1,1,3501671.0,157066.0,85441.0,109793.0,795639.0,538.4634526,0.044854585,0.024400065,0.031354459,0.227216949,4548.303966,16
